-0.9668	0.9465
-0.9584	0.9475
-0.9481	0.9485
-0.9373	0.9495
-0.9264	0.9506
-0.9149	0.9516
-0.9095	0.9526
-0.9014	0.9536
-0.8911	0.9546
-0.8815	0.9556
-0.8711	0.9566
-0.8619	0.9576
-0.8579	0.9586
-0.8487	0.9596
-0.8401	0.9607
-0.8280	0.9617
-0.8168	0.9627
-0.8017	0.9637
-0.7936	0.9647
-0.7806	0.9657
-0.7701	0.9667
-0.7595	0.9677
-0.7472	0.9687
-0.7319	0.9697
-0.7189	0.9708
-0.7065	0.9718
-0.6962	0.9728
-0.6809	0.9738
-0.6697	0.9748
-0.6588	0.9758
-0.6367	0.9768
-0.6236	0.9778
-0.6136	0.9788
-0.5798	0.9798
-0.5540	0.9809
-0.5375	0.9819
-0.5186	0.9829
-0.5023	0.9839
-0.4903	0.9849
-0.4560	0.9859
-0.4315	0.9869
-0.4006	0.9879
-0.3810	0.9889
-0.3553	0.9899
-0.3103	0.9910
-0.2840	0.9920
-0.2346	0.9930
-0.1995	0.9940
-0.1407	0.9950
-0.0676	0.9960
0.0406	0.9970
0.1984	0.9980
0.4519	0.9990
1.0181	1.0000

/* 
 ADF test with time trend
 ADF~p-value
 300 x 2
*/
